athlete_id,games,year,season,city,sport,event,medal
993,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
994,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Flyweight,NA
995,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
996,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,NA
997,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,NA
997,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Middleweight,NA
998,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
998,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,NA
998,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
998,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
998,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,NA
998,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
999,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 20 kilometres,NA
999,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
1000,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
1001,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
1002,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
1003,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA
1003,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA
1003,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA
1003,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,NA
1003,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,NA
1003,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,NA
1003,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,NA
1003,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,NA
1003,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,NA
1003,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,NA
1004,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
1005,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA
1006,1900 Summer,1900,Summer,Paris,Shooting,Shooting Men's Trap,NA
1007,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Individual",NA
1007,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Team",NA
1008,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,NA
1009,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA
1010,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
1011,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,NA
1012,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,NA
1012,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,NA
1013,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,NA
1014,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",NA
1015,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",NA
1015,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",NA
1015,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",NA
1015,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
1016,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,NA
1017,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
1017,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Gold
1017,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
1017,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
1017,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Bronze
1017,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Bronze
1017,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
1017,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
1018,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
1019,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
1019,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
1019,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
1020,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,NA
1020,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
1020,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
1021,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,NA
1021,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
1022,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA
1022,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,NA
1022,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,NA
1023,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
1023,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,NA
1023,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,NA
1023,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,NA
1023,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
1024,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Shot Put,NA
1024,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Shot Put,NA
1024,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Discus Throw,NA
1024,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,NA
1025,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
1026,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,NA
1027,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,NA
1028,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA
1029,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Single Sculls,NA
1030,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
1030,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
1031,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
1032,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
1032,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,NA
1032,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,NA
1032,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Butterfly,NA
1033,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Flyweight,NA
1034,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
1035,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,NA
1036,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,NA
1037,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
1037,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
1038,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,NA
1039,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Middleweight,NA
1040,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
1041,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
1042,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 50 kilometres Walk,NA
1043,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
1044,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1044,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1045,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,NA
1046,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver
1047,1912 Summer,1912,Summer,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
1048,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Half-Heavyweight,NA
1049,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
1049,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,NA
1050,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",NA
1051,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
1051,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,NA
1052,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,NA
1052,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
1052,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
1052,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
1053,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,NA
1054,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",NA
1054,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",NA
1054,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's 1,000 metres Time Trial",NA
1055,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,NA
1056,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",NA
1057,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,NA
1058,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Points Race,NA
1059,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,NA
1059,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
1059,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,NA
1060,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
1060,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",NA
1061,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Singles,NA
1061,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Doubles,NA
1062,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1063,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1064,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Middleweight,NA
1064,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,NA
1064,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Middleweight,NA
1065,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",NA
1066,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,NA
1067,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,NA
1068,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
1069,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
1070,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,NA
1071,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
1071,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,NA
1071,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,NA
1071,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,NA
1071,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,NA
1071,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
1071,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
1071,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
1072,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 800 metres,NA
1073,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",NA
1074,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,NA
1074,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,NA
1075,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Bantamweight,NA
1076,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,NA
1077,1924 Winter,1924,Winter,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1077,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,NA
1077,1924 Winter,1924,Winter,Chamonix,Nordic Combined,Nordic Combined Men's Individual,NA
1078,2012 Summer,2012,Summer,London,Football,Football Men's Football,NA
1079,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,NA
1080,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
1081,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
1081,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,NA
1082,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
1083,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Welterweight,NA
1084,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Featherweight,NA
1085,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
1085,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1085,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1086,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Welterweight,NA
1087,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,NA
1088,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,NA
1088,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
1088,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
1088,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
1089,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",NA
1090,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Platform,NA
1091,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA
1092,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,NA
1093,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
1094,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
1095,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
1096,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres,NA
1096,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,NA
1097,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,NA
1097,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
1097,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
1097,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
1097,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1098,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
1098,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
1098,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1098,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
1099,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
1099,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
1100,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,NA
1101,1948 Summer,1948,Summer,London,Football,Football Men's Football,NA
1102,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
1103,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1103,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
1103,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
1104,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
1105,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Lightweight,NA
1106,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,NA
1106,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
1106,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
1107,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
1108,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,NA
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,NA
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,NA
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,Bronze
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,NA
1109,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,NA
1110,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
1110,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,NA
1110,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,NA
1111,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,NA
1112,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,NA
1113,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA
1114,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Bronze
1114,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver
1114,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,NA
1114,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
1115,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,NA
1116,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Doubles,NA
1116,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Singles,NA
1116,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Doubles,NA
1117,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,NA
1117,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,NA
1118,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,NA
1119,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,NA
1119,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,NA
1120,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",NA
